"GDF","ET","GDF_prev","DF_prev"
"0.6395795374324","0.28915663","0.5132680394672","0.4921754011026"
"0.3439494432329","0.26506024","0.6395795374324","0.7570154246423"
"0.1102548153090","0.18072289","0.3439494432329","0.4072895372607"
"0.0126823736981","0.12048193","0.1102548153090","0.1249341819984"
"0.0000332168645","0.06024096","0.0126823736981","0.0128492225733"
"0.0000423077959","0.03614458","0.0000332168645","0.0001049216379"
"0.0000472029127","0.03614458","0.0000423077959","0.0000814981726"
"0.0000416084934","0.02409639","0.0000472029127","0.0000905965434"
"0.0000382868070","0.01204819","0.0000416084934","0.0000720126371"
"0.0000477273895","0.01204819","0.0000382868070","0.0001043408908"
"0.0000459791335","0.01204819","0.0000477273895","0.0000782072725"
"0.0000442308775","0.01204819","0.0000459791335","0.0000993077495"
"0.0000449301799","0.00000000","0.0000442308775","0.0000764650313"
"0.0000454546567","0.00000000","0.0000449301799","0.0000884671375"
"0.0000569931465","0.00000000","0.0000454546567","0.0000915644552"
"0.0270642270803","0.00000000","0.0000569931465","0.0000929195317"
"0.2466642400873","0.02409639","0.0270642270803","0.0285388790807"
"0.4766420756974","0.08433735","0.2466642400873","0.2647471040079"
"0.1881099009683","0.18072289","0.4766420756974","0.5059197484978"
"0.4375335883689","0.31325301","0.1881099009683","0.1855022300688"
"0.5278834598546","0.38554217","0.4375335883689","0.2442544756241"
"0.7952967017751","0.39759036","0.5278834598546","0.2371112866258"
"0.4992470261291","0.32530120","0.7952967017751","0.2302584711640"
"0.7245447803544","0.26506024","0.4992470261291","0.1561745028805"
"0.4881456003564","0.34939759","0.7245447803544","0.6376138264263"
"0.3530228920141","0.20481928","0.4881456003564","0.5585741497863"
"0.1450678375786","0.15662651","0.3530228920141","0.4292224183857"
"0.0182180515826","0.08433735","0.1450678375786","0.1805658799480"
"0.0000435315751","0.04819277","0.0182180515826","0.0217077448430"
"0.0000384616326","0.01204819","0.0000435315751","0.0000830468314"
"0.0000459791335","0.01204819","0.0000384616326","0.0000907901258"
"0.0000365385510","0.01204819","0.0000459791335","0.0000917580375"
"0.0000290210501","0.00000000","0.0000365385510","0.0000828532491"
"0.0000325175621","0.00000000","0.0000290210501","0.0001014371554"
"0.0000300700037","0.00000000","0.0000325175621","0.0000971783436"
"0.0000293707013","0.00000000","0.0000300700037","0.0000807238432"
"0.0000325175621","0.00000000","0.0000293707013","0.0000998884966"
"0.0000222028515","0.00000000","0.0000325175621","0.0000983398377"
"0.0000410840166","0.00000000","0.0000222028515","0.0001066638791"
"0.0099141851046","0.00000000","0.0000410840166","0.0000789816019"
"0.0943439372054","0.01204819","0.0099141851046","0.0100314377749"
"0.2194211664154","0.09638554","0.0943439372054","0.0957284116955"
"0.3342116571614","0.24096386","0.2194211664154","0.2199986062070"
"0.3835824073695","0.38554217","0.3342116571614","0.3289661153441"
"0.4633902950112","0.50602410","0.3835824073695","0.3580809019389"
"0.7789505079208","0.56626506","0.4633902950112","0.4060893266431"
"0.7968526496394","0.57831325","0.7789505079208","0.3313084618720"
"0.7718525884504","0.50602410","0.7968526496394","0.3853953726073"
"0.5579709460827","0.42168675","0.7718525884504","0.8046560428669"
"0.4042992412918","0.33734940","0.5579709460827","0.5928963018026"
"0.1857497553316","0.21686747","0.4042992412918","0.4634864956947"
"0.0233596725586","0.08433735","0.1857497553316","0.2266578393112"
"0.0000466784359","0.02409639","0.0233596725586","0.0282622498916"
"0.0000416084934","0.00000000","0.0000466784359","0.0000965975965"
"0.0000365385510","0.00000000","0.0000416084934","0.0000706575606"
"0.0000421329703","0.00000000","0.0000365385510","0.0000857569845"
"0.0000363637254","0.00000000","0.0000421329703","0.0000563324661"
"0.0000531469832","0.00000000","0.0000363637254","0.0000958232671"
"0.0000473777383","0.00000000","0.0000531469832","0.0000890478845"
"0.0000319930853","0.00000000","0.0000473777383","0.0000706575606"
"0.0000416084934","0.00000000","0.0000319930853","0.0001091804497"
"0.0000298951781","0.00000000","0.0000416084934","0.0001120841851"
"0.0000650351242","0.00000000","0.0000298951781","0.0001314424209"
"0.0417904868998","0.00000000","0.0000650351242","0.0001407343740"
"0.2243162832916","0.01204819","0.0417904868998","0.0445285882426"
"0.4330930180598","0.09638554","0.2243162832916","0.2469259121601"
"0.6126039469327","0.25301205","0.4330930180598","0.4885166945425"
"0.7459084690067","0.38554217","0.6126039469327","0.5988586384191"
"0.8239331355007","0.46987952","0.7459084690067","0.1663782289537"
"0.8410660445672","0.51807229","0.8239331355007","0.0517948956204"
"0.7994575511199","0.53012048","0.8410660445672","0.0509276466580"
"0.6998244401297","0.50602410","0.7994575511199","0.2795600260175"
"0.5469569331114","0.43373494","0.6998244401297","0.8095730347519"
"0.3550858341262","0.34939759","0.5469569331114","0.6612695905346"
"0.1467986110456","0.21686747","0.3550858341262","0.4367140556278"
"0.0212098421220","0.09638554","0.1467986110456","0.1834889735489"
"0.0000256993636","0.03614458","0.0212098421220","0.0263260391501"
"0.0000101398850","0.02409639","0.0000256993636","0.0000820789197"
"0.0000199301187","0.02409639","0.0000101398850","0.0001105355262"
"0.0000101398850","0.01204819","0.0000199301187","0.0001229247971"
"0.0000145105250","0.00000000","0.0000101398850","0.0001378306387"
"0.0000243007588","0.00000000","0.0000145105250","0.0001562209626"
"0.0000176573859","0.00000000","0.0000243007588","0.0001554466332"
"0.0000132867458","0.00000000","0.0000176573859","0.0001380242210"
"0.0000197552931","0.00000000","0.0000132867458","0.0001506070743"
"0.0000180070371","0.00000000","0.0000197552931","0.0001380242210"
"0.0000627623914","0.00000000","0.0000180070371","0.0001595118627"
"0.0440983596813","0.00000000","0.0000627623914","0.0002148764170"
"0.2285470628774","0.01204819","0.0440983596813","0.0470097333209"
"0.4401035247289","0.09638554","0.2285470628774","0.2519590534597"
"0.6233906866206","0.24096386","0.4401035247289","0.4977312147680"
"0.7594749357778","0.38554217","0.6233906866206","0.6826797992938"
"0.8372198813074","0.50602410","0.7594749357778","0.3549835842161"
"0.8550520927848","0.56626506","0.8372198813074","0.0641047977452"
"0.8132687737348","0.44578313","0.8550520927848","0.0700071238308"
"0.7067999816783","0.31325301","0.8132687737348","0.5191801399988"
"0.5495967997124","0.28915663","0.7067999816783","0.8411463172892"
"0.3630928467307","0.19277108","0.5495967997124","0.6627988911603"
"0.1487916229166","0.16867470","0.3630928467307","0.4464318899833"
"0.0202023221735","0.07228916","0.1487916229166","0.1912709843276"
"0.0000409091910","0.02409639","0.0202023221735","0.0249347627455"
"0.0000017482560","0.00000000","0.0000409091910","0.0000722062194"
"0.0000057692449","0.00000000","0.0000017482560","0.0000921452023"
"0.0000069930241","0.00000000","0.0000057692449","0.0000791751843"
"0.0000218532003","0.00000000","0.0000069930241","0.0001293130149"
"0.0000185315139","0.00000000","0.0000218532003","0.0001310552561"
"0.0000115384898","0.00000000","0.0000185315139","0.0001409279564"
"0.0000197552931","0.00000000","0.0000115384898","0.0001674487394"
"0.0000251748868","0.00000000","0.0000197552931","0.0001480905036"
"0.0000173077347","0.00000000","0.0000251748868","0.0001436381094"
"0.0001069932689","0.00000000","0.0000173077347","0.0001430573623"
"0.0554688420566","0.00000000","0.0001069932689","0.0001862262281"
"0.2502953678558","0.01204819","0.0554688420566","0.0593060846807"
"0.4600860911198","0.09638554","0.2502953678558","0.2761762064053"
"0.6408207992117","0.25301205","0.4600860911198","0.5214450535836"
"0.7751218272213","0.40963855","0.6408207992117","0.7290040574862"
"0.8520800575386","0.51807229","0.7751218272213","0.5887149228768"
"0.8714856994405","0.57831325","0.8520800575386","0.1287632410333"
"0.8253317403224","0.60240964","0.8714856994405","0.1382681347953"
"0.7340203280218","0.57831325","0.8253317403224","0.7300494022177"
"0.5373240424015","0.49397590","0.7340203280218","0.8807532676702"
"0.3344389304449","0.38554217","0.5373240424015","0.6338583286874"
"0.1437636385823","0.25301205","0.3344389304449","0.3889379297528"
"0.0280647540046","0.09638554","0.1437636385823","0.1714520225485"
"0.0000426574471","0.01204819","0.0280647540046","0.0350912547234"
"0.0000319930853","0.00000000","0.0000426574471","0.0001027922319"
"0.0000377623302","0.00000000","0.0000319930853","0.0000873056433"
"0.0000216783747","0.00000000","0.0000377623302","0.0000747227901"
"0.0000333916901","0.00000000","0.0000216783747","0.0000971783436"
"0.0000244755844","0.00000000","0.0000333916901","0.0000731741312"
"0.0000180070371","0.00000000","0.0000244755844","0.0000894350492"
"0.0000160839555","0.00000000","0.0000180070371","0.0000855634021"
"0.0000230769796","0.00000000","0.0000160839555","0.0000962104318"
"0.0000113636642","0.00000000","0.0000230769796","0.0000760778666"
"0.0000500001224","0.00000000","0.0000113636642","0.0000656244193"
"0.0546999590558","0.00000000","0.0000500001224","0.0001004692436"
"0.2532149554212","0.01204819","0.0546999590558","0.0586610682649"
"0.4660651267328","0.10843373","0.2532149554212","0.2797381217865"
"0.6502963468792","0.21686747","0.4660651267328","0.5271750913709"
"0.7763805715608","0.32530120","0.6502963468792","0.7450133184662"
"0.8368702301020","0.38554217","0.7763805715608","0.7705855479155"
"0.7800519092180","0.45783133","0.8368702301020","0.1945096171715"
"0.7538630339305","0.48192771","0.7800519092180","0.1526900204423"
"0.6832859381124","0.46987952","0.7538630339305","0.1598912841479"
"0.5427786012064","0.42168675","0.6832859381124","0.1567358917178"
"0.3685823706562","0.33734940","0.5427786012064","0.6135128228954"
"0.1401587346542","0.22891566","0.3685823706562","0.4458511429102"
"0.0213367655096","0.09638554","0.1401587346542","0.1689122220157"
"0.0000470280871","0.02409639","0.0213367655096","0.0250840147432"
"0.0000108391874","0.00000000","0.0000470280871","0.0000834339962"
"0.0000125874434","0.00000000","0.0000108391874","0.0000964040141"
"0.0000083916289","0.00000000","0.0000125874434","0.0001120841851"
"0.0000153846530","0.00000000","0.0000083916289","0.0001258285325"
"0.0000209790723","0.00000000","0.0000153846530","0.0001424766153"
"0.0000243007588","0.00000000","0.0000209790723","0.0001235055442"
"0.0000138112226","0.00000000","0.0000243007588","0.0001091804497"
"0.0000241259332","0.00000000","0.0000138112226","0.0001537043920"
"0.0000223776771","0.00000000","0.0000241259332","0.0001285386855"
"0.0002594411944","0.00000000","0.0000223776771","0.0001351204857"
"0.0449160190252","0.00000000","0.0002594411944","0.0003540621322"
"0.2330750459879","0.01204819","0.0449160190252","0.0465790125751"
"0.4484601885389","0.10843373","0.2330750459879","0.2479712568915"
"0.6317648329908","0.22891566","0.4484601885389","0.1206308461872"
"0.7619399767762","0.30120482","0.6317648329908","0.0442200179644"
"0.8316254620204","0.38554217","0.7619399767762","0.0457570618844"
"0.8429891261972","0.45783133","0.8316254620204","0.0493557579136"
"0.7977092950927","0.49397590","0.8429891261972","0.0521762528650"
"0.7023419288089","0.50602410","0.7977092950927","0.0535777891346"
"0.5561702423747","0.39759036","0.7023419288089","0.1013229418324"
"0.3690718823438","0.33734940","0.5561702423747","0.6276636932417"
"0.1547706585296","0.24096386","0.3690718823438","0.4518909124698"
"0.0282775167632","0.10843373","0.1547706585296","0.1904385801896"
"0.0000426574471","0.01204819","0.0282775167632","0.0343086012513"
"0.0000405595398","0.00000000","0.0000426574471","0.0000753035371"
"0.0000391609350","0.00000000","0.0000405595398","0.0000793687666"
"0.0000069930241","0.00000000","0.0000391609350","0.0000789816019"
"0.0000185315139","0.00000000","0.0000069930241","0.0000855634021"
"0.0000319930853","0.00000000","0.0000185315139","0.0001415087035"
"0.0000209790723","0.00000000","0.0000319930853","0.0001295065973"
"0.0000356644230","0.00000000","0.0000209790723","0.0001451867683"
"0.0000101398850","0.00000000","0.0000356644230","0.0001478969213"
"0.0000211538979","0.00000000","0.0000101398850","0.0001639642570"
"0.0001529724024","0.00000000","0.0000211538979","0.0001473161742"
"0.0458716157697","0.00000000","0.0001529724024","0.0002727575420"
"0.2406449945857","0.01204819","0.0458716157697","0.0480184909868"
"0.4484776710992","0.08433735","0.2406449945857","0.2601863036610"
"0.6260480357819","0.21686747","0.4484776710992","0.1749636065168"
"0.7630588606336","0.40963855","0.6260480357819","0.0585722139627"
"0.8394926141428","0.55421687","0.7630588606336","0.0576914142353"
"0.8578493024284","0.61445783","0.8394926141428","0.0560866164901"
"0.8195624954327","0.63855422","0.8578493024284","0.0522846589853"
"0.7183734365783","0.61445783","0.8195624954327","0.0486046583659"
"0.5636877432917","0.55421687","0.7183734365783","0.2006055256148"
"0.3743865806665","0.43373494","0.5636877432917","0.6665737471350"
"0.1590014381154","0.30120482","0.3743865806665","0.4550656631357"
"0.0259161473472","0.15662651","0.1590014381154","0.1950651985381"
"0.0000325175621","0.04819277","0.0259161473472","0.0313268521960"
"0.0000127622690","0.01204819","0.0000325175621","0.0000727869665"
"0.0000075175009","0.01204819","0.0000127622690","0.0000917580375"
"0.0000185315139","0.00000000","0.0000075175009","0.0001051152202"
"0.0000134615714","0.00000000","0.0000185315139","0.0000898222140"
"0.0000166084323","0.01204819","0.0000134615714","0.0000816917549"
"0.0000094405825","0.02409639","0.0000166084323","0.0001134392616"
"0.0000120629666","0.01204819","0.0000094405825","0.0001331846621"
"0.0000218532003","0.01204819","0.0000120629666","0.0001134392616"
"0.0000153846530","0.00000000","0.0000218532003","0.0000969847612"
"0.0000671330314","0.00000000","0.0000153846530","0.0001115034380"
"0.0102970531746","0.00000000","0.0000671330314","0.0001922272812"
"0.0547966376141","0.02409639","0.0102970531746","0.0104435746144"
"0.0492231973994","0.12048193","0.0547966376141","0.0549057641083"
"0.0889051127048","0.26506024","0.0492231973994","0.0492202502633"
"0.1820959002347","0.40963855","0.0889051127048","0.0897757541969"
"0.2210820096413","0.53012048","0.1820959002347","0.1810304776064"
"0.1876903195218","0.60240964","0.2210820096413","0.2198437403209"
"0.1790888998679","0.62650602","0.1876903195218","0.1885995477916"
"0.1780749113722","0.62650602","0.1790888998679","0.1802755064114"
"0.1731448293755","0.55421687","0.1780749113722","0.1782622498916"
"0.1428125873035","0.44578313","0.1731448293755","0.1739840797869"
"0.0888421754878","0.31325301","0.1428125873035","0.1419268413554"
"0.0165829077204","0.15662651","0.0888421754878","0.0903158489748"
"0.0000192308163","0.04819277","0.0165829077204","0.0173521417952"
"0.0000171329091","0.01204819","0.0000192308163","0.0000971783436"
"0.0000178322115","0.01204819","0.0000171329091","0.0000977590906"
"0.0000218532003","0.01204819","0.0000178322115","0.0001099547792"
"0.0000148601762","0.00000000","0.0000218532003","0.0001120841851"
"0.0000155594786","0.01204819","0.0000148601762","0.0001287322679"
"0.0000166084323","0.01204819","0.0000155594786","0.0000964040141"
"0.0000162587811","0.01204819","0.0000166084323","0.0001250542031"
"0.0000185315139","0.01204819","0.0000162587811","0.0001000820789"
"0.0000180070371","0.01204819","0.0000185315139","0.0000979526730"
"0.0000487763432","0.01204819","0.0000180070371","0.0000836275785"
"0.0076538648871","0.00000000","0.0000487763432","0.0001256349501"
"0.0444924165898","0.03614458","0.0076538648871","0.0075624883851"
"0.0832040498001","0.14457831","0.0444924165898","0.0440128848417"
"0.1551028271748","0.30120482","0.0832040498001","0.0819356687109"
"0.1946833436306","0.45783133","0.1551028271748","0.1535611410518"
"0.2061693857293","0.59036145","0.1946833436306","0.1936133308555"
"0.1923406805541","0.65060241","0.2061693857293","0.2051701976089"
"0.2553478277744","0.66265060","0.1923406805541","0.1914645666853"
"0.2599282585657","0.63855422","0.2553478277744","0.2559081335563"
"0.2206274630742","0.56626506","0.2599282585657","0.2598378554172"
"0.1355748073509","0.39759036","0.2206274630742","0.2203276962151"
"0.0509242505139","0.22891566","0.1355748073509","0.1353837576659"
"0.0059138256632","0.10843373","0.0509242505139","0.0508618286564"
"0.0000173077347","0.02409639","0.0059138256632","0.0059396874806"
"0.0000134615714","0.00000000","0.0000173077347","0.0000847890727"
"0.0000146853506","0.00000000","0.0000134615714","0.0000753035371"
"0.0000178322115","0.01204819","0.0000146853506","0.0000698832311"
"0.0000101398850","0.00000000","0.0000178322115","0.0001093740321"
"0.0000173077347","0.00000000","0.0000101398850","0.0000962104318"
"0.0000256993636","0.00000000","0.0000173077347","0.0000861441492"
"0.0000199301187","0.00000000","0.0000256993636","0.0000733677136"
"0.0000159091298","0.00000000","0.0000199301187","0.0000764650313"
"0.0000006993024","0.00000000","0.0000159091298","0.0000991141671"
"0.0000503497736","0.00000000","0.0000006993024","0.0001033729790"
"0.0060000146854","0.00000000","0.0000503497736","0.0001188595676"
"0.0392354107160","0.01204819","0.0060000146854","0.0059400746454"
"0.0768386496051","0.12048193","0.0392354107160","0.0386854983584"
"0.1553301004583","0.26506024","0.0768386496051","0.0800559840178"
"0.2487394199916","0.37349398","0.1553301004583","0.1536772904665"
"0.3356102619832","0.45783133","0.2487394199916","0.2465581056805"
"0.4177782952616","0.49397590","0.3356102619832","0.3353930496190"
"0.3711348244559","0.51807229","0.4177782952616","0.4144908009664"
"0.1906623547680","0.48192771","0.3711348244559","0.3664823762622"
"0.1538790479557","0.43373494","0.1906623547680","0.1896836089946"
"0.0923561701025","0.34939759","0.1538790479557","0.1542386793037"
"0.0336409914290","0.22891566","0.0923561701025","0.0936938611163"
"0.0028463356379","0.12048193","0.0336409914290","0.0335226568791"
"0.0000230769796","0.03614458","0.0028463356379","0.0028477900638"
"0.0000236014564","0.00000000","0.0000230769796","0.0001022114849"
"0.0000192308163","0.00000000","0.0000236014564","0.0000801430961"
"0.0000045454657","0.00000000","0.0000192308163","0.0000969847612"
"0.0000101398850","0.00000000","0.0000045454657","0.0001188595676"
"0.0000171329091","0.01204819","0.0000101398850","0.0001186659853"
"0.0000223776771","0.01204819","0.0000171329091","0.0001502199096"
"0.0000166084323","0.00000000","0.0000223776771","0.0001163429970"
"0.0000132867458","0.00000000","0.0000166084323","0.0001200210618"
"0.0000180070371","0.00000000","0.0000132867458","0.0001157622499"
"0.0000512239016","0.00000000","0.0000180070371","0.0001008564084"
"0.0054554329329","0.00000000","0.0000512239016","0.0000935002788"
"0.0458210911705","0.04819277","0.0054554329329","0.0055207752586"
"0.0981970934894","0.15662651","0.0458210911705","0.0456680139999"
"0.1434769245939","0.26506024","0.0981970934894","0.0988702533606"
"0.1928651573623","0.36144578","0.1434769245939","0.1466696091185"
"0.1898931221160","0.42168675","0.1928651573623","0.1959363191476"
"0.3372361400885","0.48192771","0.1898931221160","0.1930132255467"
"0.5883031881547","0.49397590","0.3372361400885","0.2893204484916"
"0.7031636091417","0.49397590","0.5883031881547","0.3960424022796"
"0.5500863114001","0.43373494","0.7031636091417","0.6723618596296"
"0.3830928956819","0.36144578","0.5500863114001","0.6217207148609"
"0.1431010495480","0.24096386","0.3830928956819","0.4278867001177"
"0.0188315146226","0.12048193","0.1431010495480","0.1571714520225"
"0.0000319930853","0.03614458","0.0188315146226","0.0196484157220"
"0.0000314686085","0.00000000","0.0000319930853","0.0000797559314"
"0.0000227273284","0.00000000","0.0000314686085","0.0001076317909"
"0.0000274476196","0.00000000","0.0000227273284","0.0001436381094"
"0.0000260490148","0.00000000","0.0000274476196","0.0001544787214"
"0.0000178322115","0.00000000","0.0000260490148","0.0001494455801"
"0.0000103147106","0.00000000","0.0000178322115","0.0001531236449"
"0.0000211538979","0.00000000","0.0000103147106","0.0001550594685"
"0.0000178322115","0.00000000","0.0000211538979","0.0001573824568"
"0.0000194056419","0.00000000","0.0000178322115","0.0001653193335"
"0.0000332168645","0.00000000","0.0000194056419","0.0001480905036"
"0.0093718760850","0.00000000","0.0000332168645","0.0001631899275"
"0.0673246403051","0.02409639","0.0093718760850","0.0094065539243"
"0.1050502571160","0.13253012","0.0673246403051","0.0682629467881"
"0.0969645729902","0.26506024","0.1050502571160","0.1065070773710"
"0.0913753984713","0.38554217","0.0969645729902","0.1000278758595"
"0.0774085810700","0.49397590","0.0913753984713","0.0946540296104"
"0.1897182965133","0.55421687","0.0774085810700","0.0802573096698"
"0.1374804064206","0.57831325","0.1897182965133","0.1931680914328"
"0.1263422672713","0.56626506","0.1374804064206","0.1420429907700"
"0.1776028822448","0.50602410","0.1263422672713","0.1313417580375"
"0.1818511443909","0.39759036","0.1776028822448","0.1852699312395"
"0.0781428486014","0.27710843","0.1818511443909","0.1885027566128"
"0.0083966988730","0.12048193","0.0781428486014","0.0798081986000"
"0.0000173077347","0.02409639","0.0083966988730","0.0084576132070"
"0.0000183566883","0.00000000","0.0000173077347","0.0000987270024"
"0.0000241259332","0.00000000","0.0000183566883","0.0001107291086"
"0.0000194056419","0.01204819","0.0000241259332","0.0000836275785"
"0.0000145105250","0.01204819","0.0000194056419","0.0000913708728"
"0.0000167832579","0.01204819","0.0000145105250","0.0000969847612"
"0.0000218532003","0.01204819","0.0000167832579","0.0000969847612"
"0.0000368882022","0.00000000","0.0000218532003","0.0001101483615"
"0.0000190559907","0.00000000","0.0000368882022","0.0001213761383"
"0.0000183566883","0.01204819","0.0000190559907","0.0001566081274"
"0.0001094408273","0.02409639","0.0000183566883","0.0001258285325"
"0.0056410977230","0.01204819","0.0001094408273","0.0001411215387"
"0.0172808115265","0.06024096","0.0056410977230","0.0056057579136"
"0.0688561125849","0.15662651","0.0172808115265","0.0172210865391"
"0.0583962967742","0.25301205","0.0688561125849","0.0694128259927"
"0.1025397614610","0.34939759","0.0583962967742","0.0587115932602"
"0.1212565904882","0.43373494","0.1025397614610","0.1017507588428"
"0.0923579183585","0.48192771","0.1212565904882","0.1233390633711"
"0.0641183387512","0.46987952","0.0923579183585","0.0935235086415"
"0.0554627231605","0.46987952","0.0641183387512","0.0641280276281"
"0.0691830364620","0.42168675","0.0554627231605","0.0550315926408"
"0.0740554260098","0.33734940","0.0691830364620","0.0686946354457"
"0.0223577470295","0.25301205","0.0740554260098","0.0742659356997"
"0.0054209922891","0.13253012","0.0223577470295","0.0223955429598"
"0.0000473777383","0.04819277","0.0054209922891","0.0055021913523"
"0.0000592658793","0.03614458","0.0000473777383","0.0001144071734"
"0.0000486015176","0.04819277","0.0000592658793","0.0001035665614"
"0.0000493008200","0.04819277","0.0000486015176","0.0001027922319"
"0.0000519232040","0.04819277","0.0000493008200","0.0001091804497"
"0.0000505245992","0.06024096","0.0000519232040","0.0000956296847"
"0.0000416084934","0.07228916","0.0000505245992","0.0001281515208"
"0.0000613637866","0.07228916","0.0000416084934","0.0001163429970"
"0.0000491259944","0.07228916","0.0000613637866","0.0001128585145"
"0.0000561190185","0.07228916","0.0000491259944","0.0001430573623"
"0.0001342660629","0.04819277","0.0000561190185","0.0001579632039"
"0.0050963411449","0.03614458","0.0001342660629","0.0002119726817"
"0.0220640400169","0.06024096","0.0050963411449","0.0051701976089"
"0.0416305214733","0.15662651","0.0220640400169","0.0220509663631"
"0.0655519086935","0.26506024","0.0416305214733","0.0412427213034"
"0.0756673180669","0.36144578","0.0655519086935","0.0655721520164"
"0.1000152797577","0.44578313","0.0756673180669","0.0755261568482"
"0.0771236153375","0.46987952","0.1000152797577","0.0996136096141"
"0.0756358494584","0.43373494","0.0771236153375","0.0760914173326"
"0.0669277861869","0.44578313","0.0756358494584","0.0750828532491"
"0.0527179611978","0.42168675","0.0669277861869","0.0667026729852"
"0.0338700129686","0.37349398","0.0527179611978","0.0527647432324"
"0.0415291226237","0.27710843","0.0338700129686","0.0336659078238"
"0.0117697840519","0.15662651","0.0415291226237","0.0423809855665"
"0.0000646854730","0.07228916","0.0117697840519","0.0118319472837"
"0.0000423077959","0.07228916","0.0000646854730","0.0001659000805"
"0.0000576924489","0.07228916","0.0000423077959","0.0001523493155"
"0.0000550700649","0.07228916","0.0000576924489","0.0001440252741"
"0.0000657344266","0.07228916","0.0000550700649","0.0001573824568"
"0.0000681819851","0.08433735","0.0000657344266","0.0001573824568"
"0.0000613637866","0.07228916","0.0000681819851","0.0001680294865"
"0.0000519232040","0.06024096","0.0000613637866","0.0001624155981"
"0.0000519232040","0.03614458","0.0000519232040","0.0001784829338"
"0.0000634616938","0.02409639","0.0000519232040","0.0001819674162"
"0.0001321681557","0.02409639","0.0000634616938","0.0001796444279"
"0.0064117289798","0.03614458","0.0001321681557","0.0002466239237"
"0.0497144573431","0.07228916","0.0064117289798","0.0065924471907"
"0.0404924067996","0.15662651","0.0497144573431","0.0500545902249"
"0.0713963285924","0.26506024","0.0404924067996","0.0403619215759"
"0.1044733326270","0.33734940","0.0713963285924","0.0714880288670"
"0.1295608066174","0.44578313","0.1044733326270","0.1047009539739"
"0.1299803880639","0.46987952","0.1295608066174","0.1294601375209"
"0.1060117979310","0.48192771","0.1299803880639","0.1311443040327"
"0.0701603115812","0.48192771","0.1060117979310","0.1069658675587"
"0.0689819870188","0.43373494","0.0701603115812","0.0707291860249"
"0.0522791489350","0.33734940","0.0689819870188","0.0693276497553"
"0.0314714056992","0.22891566","0.0522791489350","0.0526679520535"
"0.0058888256020","0.13253012","0.0314714056992","0.0319623830763"
"0.0000772729164","0.04819277","0.0058888256020","0.0060053118999"
"0.0000608393097","0.02409639","0.0000772729164","0.0001711268042"
"0.0000716784971","0.01204819","0.0000608393097","0.0001146007557"
"0.0000671330314","0.01204819","0.0000716784971","0.0001449931859"
"0.0000743008812","0.01204819","0.0000671330314","0.0001573824568"
"0.0000590910537","0.01204819","0.0000743008812","0.0001266028619"
"0.0000722029739","0.01204819","0.0000590910537","0.0001467354271"
"0.0000613637866","0.01204819","0.0000722029739","0.0001333782444"
"0.0000713288459","0.01204819","0.0000613637866","0.0001256349501"
"0.0000569931465","0.01204819","0.0000713288459","0.0001165365793"
"0.0001169583282","0.02409639","0.0000569931465","0.0001215697206"
"0.0053367263486","0.02409639","0.0001169583282","0.0001674487394"
"0.0249591519979","0.06024096","0.0053367263486","0.0058448321254"
"0.0914698042967","0.14457831","0.0249591519979","0.0253805829152"
"0.1933896341704","0.19277108","0.0914698042967","0.0940210153007"
"0.2388792559982","0.21686747","0.1933896341704","0.1983560986186"
"0.2926206462743","0.33734940","0.2388792559982","0.2471388527535"
"0.3207675683122","0.37349398","0.2926206462743","0.3011870470173"
"0.3304529067029","0.34939759","0.3207675683122","0.3306889983274"
"0.3442291641973","0.37349398","0.3304529067029","0.3391098308865"
"0.2987395423695","0.34939759","0.3442291641973","0.3523315059159"
"0.1905574594064","0.26506024","0.2987395423695","0.3089303413244"
"0.1390538368451","0.18072289","0.1905574594064","0.1971365297652"
"0.0191614105349","0.09638554","0.1390538368451","0.1495927027194"
"0.0001131121650","0.03614458","0.0191614105349","0.0206835005885"
"0.0000416084934","0.01204819","0.0001131121650","0.0001477033389"
"0.0000650351242","0.01204819","0.0000416084934","0.0000836275785"
"0.0000683568107","0.01204819","0.0000650351242","0.0000913708728"
"0.0000736015787","0.00000000","0.0000683568107","0.0000942746082"
"0.0000664337290","0.01204819","0.0000736015787","0.0001417022858"
"0.0000555945417","0.01204819","0.0000664337290","0.0001393792975"
"0.0000557693673","0.01204819","0.0000555945417","0.0001372498916"
"0.0000627623914","0.01204819","0.0000557693673","0.0001508006566"
"0.0000454546567","0.02409639","0.0000627623914","0.0001430573623"
"0.0001944060702","0.01204819","0.0000454546567","0.0001788700985"
"0.0126972338743","0.02409639","0.0001944060702","0.0003182493960"
"0.0674207943866","0.06024096","0.0126972338743","0.0127698538066"
"0.1816238711074","0.08433735","0.0674207943866","0.0691263241033"
"0.2132323400792","0.14457831","0.1816238711074","0.1855215883045"
"0.1491937218028","0.22891566","0.2132323400792","0.2222828780276"
"0.2333547669522","0.22891566","0.1491937218028","0.1539870222387"
"0.2437918554346","0.24096386","0.2333547669522","0.2399956637552"
"0.1061289310848","0.26506024","0.2437918554346","0.2435575791365"
"0.6171494126035","0.31325301","0.1061289310848","0.1078486031097"
"0.5505583405274","0.28915663","0.6171494126035","0.6685095707118"
"0.2797185167936","0.25301205","0.5505583405274","0.6301415474199"
"0.1058142449999","0.19277108","0.2797185167936","0.3043037229759"
"0.0243140455239","0.10843373","0.1058142449999","0.1106884562968"
