"Data","casual","registered","temperature_2m_max...C.","temperature_2m_min...C.","temperature_2m_mean...C.","apparent_temperature_max...C.","apparent_temperature_min...C.","apparent_temperature_mean...C.","daylight_duration..s.","sunshine_duration..s.","precipitation_sum..mm.","rain_sum..mm.","snowfall_sum..cm.","precipitation_hours..h.","wind_speed_10m_max..km.h.","wind_gusts_10m_max..km.h.","wind_direction_10m_dominant....","shortwave_radiation_sum..MJ.m..","et0_fao_evapotranspiration..mm.","Stosunki1","Stosunki2","Stosunki3","Stosunki4","Inne","Inne2","Inne3","Inne4"
"2013-11-16",1529,5275,15.4,6.4,10,14.5,4.6,8.5,36071.68,21652.27,5.2,5.2,0,5,9.7,21.2,120,8.22,1.21,12.7272727272727,8.26446280991736,11.9834710743802,6.79338842975207,119.19,126.588,9.9462,153.17148
"2013-12-16",239,5373,2.6,-5.6,-2.2,-1,-10.5,-6.4,34013.52,22392.07,0,0,0,0,12.6,28.1,327,7.85,0.81,3.20987654320988,-2.71604938271605,-1.23456790123457,9.69135802469136,-7.85,20.41,6.3585,16.5321
"2013-10-17",1049,8419,23.9,15.1,19,24.7,15.9,19.9,40011.48,33664.44,1,1,0,2,17.9,34.6,194,10.53,2.17,11.0138248847926,8.75576036866359,11.3824884792627,4.85253456221198,260.091,251.667,22.8501,546.11739
"2013-11-17",1446,5499,19.1,10.8,14.3,17.5,9.6,13.3,35961.84,21600,0.6,0.6,0,1,18.7,42.8,172,6.4,1.24,15.4032258064516,11.5322580645161,14.1129032258065,5.16129032258065,112,122.24,7.936,151.5776
"2013-12-17",202,5148,6.1,-1.8,1.5,3.4,-5.6,-1.7,33997.25,14830.88,0.7,0.4,0.42,5,11.6,23.8,94,5.21,0.6,10.1666666666667,2.5,5.66666666666667,8.68333333333333,17.714,31.781,3.126,19.0686
"2013-10-18",1870,8386,18.5,11.6,15.2,16.5,9,13.1,39868.14,36157.18,0,0,0,0,23.4,48.2,291,16.03,2.99,6.18729096989967,5.08361204013378,5.51839464882943,5.36120401337793,264.495,296.555,47.9297,886.69945
"2013-11-18",707,7546,19.8,11,15.9,16.6,6.2,12.9,35854.22,32396.42,1.3,1.3,0,4,23.9,65.9,260,11.67,2.97,6.66666666666667,5.35353535353535,5.58922558922559,3.92929292929293,193.722,231.066,34.6599,686.26602
"2013-12-18",292,5480,3.4,-2.9,0.4,-1.2,-7,-3.6,33984.76,23957.74,0.5,0,0.35,3,17.2,45.7,292,8.45,0.86,3.95348837209302,0.465116279069767,-1.3953488372093,9.82558139534884,-10.14,28.73,7.267,24.7078
"2013-10-19",3190,6119,18.4,10.5,14.5,16.9,9.4,13.6,39724.64,12820.29,0.8,0.8,0,3,13.7,37.4,170,7.63,1.48,12.4324324324324,9.7972972972973,11.4189189189189,5.15540540540541,128.947,140.392,11.2924,207.78016
"2013-11-19",426,7019,10.2,3.7,7.3,5.2,-0.6,2.3,35748.98,32281.82,0,0,0,0,21.7,44.6,324,11.51,2.56,3.984375,2.8515625,2.03125,4.49609375,59.852,117.402,29.4656,300.54912
"2013-12-19",481,6172,11.6,-4.8,2.6,7.8,-9.3,-1.5,33976.02,29654.67,0,0,0,0,14.1,29.2,204,9.42,1.39,8.34532374100719,1.8705035971223,5.61151079136691,6.77697841726619,73.476,109.272,13.0938,151.88808
"2013-10-20",2541,5952,16.5,8.4,12.1,13.6,5.2,9.2,39581.11,35909.11,0,0,0,0,18.3,39.6,292,15.93,2.78,5.93525179856115,4.35251798561151,4.89208633093525,5.73021582733813,216.648,262.845,44.2854,730.7091
"2013-11-20",452,6888,7.6,0.5,3.3,3.1,-3.5,-0.7,35646.29,29221.65,0,0,0,0,12.2,28.4,49,10.3,1.47,5.17006802721088,2.24489795918367,2.10884353741497,7.00680272108844,31.93,78.28,15.141,115.0716
"2013-12-20",580,5931,13.6,4.7,8.8,10.2,0.6,5.2,33971.03,20102.08,0,0,0,0,16.7,33.1,213,6.07,1.48,9.18918918918919,5.94594594594595,6.89189189189189,4.10135135135135,61.914,82.552,8.9836,122.17696
"2013-10-21",1331,7625,18.7,6.3,12.1,15.8,4.2,9.9,39437.68,35764.06,0,0,0,0,13.9,33.5,182,15.57,2.68,6.97761194029851,4.51492537313433,5.8955223880597,5.80970149253731,246.006,291.159,41.7276,780.30612
"2013-11-21",471,7050,10,0.8,5.7,8.1,-2.7,3.1,35546.31,5517.57,0,0,0,0,9.4,17.6,85,4,0.66,15.1515151515152,8.63636363636364,12.2727272727273,6.06060606060606,32.4,40,2.64,26.4
"2013-12-21",1838,4592,19.8,10.2,14.6,17.9,7.2,12.3,33969.76,29388.74,0,0,0,0,20.8,45.4,209,8.55,1.91,10.3664921465969,7.64397905759162,9.3717277486911,4.47643979057592,153.045,169.29,16.3305,323.3439
"2013-10-22",736,8254,17.4,9,13.2,15.5,7,11.2,39294.45,28993.04,0,0,0,0,14.7,32.8,261,9.51,1.89,9.20634920634921,6.98412698412698,8.2010582010582,5.03174603174603,147.405,165.474,17.9739,312.74586
"2013-11-22",719,7427,16.9,5.7,11.3,15.8,3.5,9.6,35449.21,14633.89,4.7,4.7,0,7,15.1,34.9,221,4.83,0.91,18.5714285714286,12.4175824175824,17.3626373626374,5.30769230769231,76.314,81.627,4.3953,74.28057
"2013-12-22",660,2170,22.6,17.2,19.6,23.4,16.2,18.9,33972.2,4408.15,2.5,2.5,0,6,26.1,71.3,209,3.85,1.43,15.8041958041958,13.7062937062937,16.3636363636364,2.69230769230769,90.09,87.01,5.5055,124.4243
"2013-10-23",616,7268,13.7,7.9,10.8,11,3.8,7.9,39151.55,23257.69,1.5,1.5,0,3,15.1,29.9,330,9.27,1.99,6.88442211055276,5.42713567839196,5.52763819095477,4.65829145728643,101.97,126.999,18.4473,252.72801
"2013-11-23",1267,4867,12.6,2.3,7.3,10.4,-4.2,2.4,35355.15,30646.04,0,0,0,0,21.8,48.6,315,11.04,2.25,5.6,3.24444444444444,4.62222222222222,4.90666666666667,114.816,139.104,24.84,312.984
"2013-12-23",159,1843,18.1,5.8,14,19.8,0.5,13.1,33978.31,0,24.4,24.4,0,16,19.8,48.2,299,0.81,0.55,32.9090909090909,25.4545454545455,36,1.47272727272727,16.038,14.661,0.4455,8.06355
"2013-10-24",591,7232,10.8,4.9,7.5,5.1,1,3.1,39009.11,33983.57,0,0,0,0,23.1,51.5,285,12.43,2.37,4.55696202531646,3.16455696202532,2.15189873417722,5.24472573839662,63.393,134.244,29.4591,318.15828
"2013-11-24",370,2823,1.1,-2.8,-1.2,-5.5,-9.9,-8.2,35264.31,31643.7,0,0,0,0,30,69.8,311,9.74,2.13,0.516431924882629,-0.563380281690141,-2.58215962441315,4.57276995305164,-53.57,10.714,20.7462,22.82082
"2013-12-24",276,2069,5.4,-2.2,2.3,-0.2,-8.3,-3.1,33988.09,30126.26,0,0,0,0,21.8,46.4,315,8.3,1.82,2.96703296703297,1.26373626373626,-0.10989010989011,4.56043956043956,-1.66,44.82,15.106,81.5724
"2013-10-25",913,6953,12.2,2.5,6.7,7.5,-1.7,2.6,38867.24,35345.25,0,0,0,0,17.5,42.8,294,14.28,2.29,5.32751091703057,2.92576419213974,3.27510917030568,6.23580786026201,107.1,174.216,32.7012,398.95464
"2013-11-25",310,4950,2.1,-5.4,-1.9,-2.9,-10,-6.8,35176.86,31072.38,0,0,0,0,13.7,28.1,235,10.26,1.48,1.41891891891892,-1.28378378378378,-1.95945945945946,6.93243243243243,-29.754,21.546,15.1848,31.88808
"2013-12-25",354,647,0.2,-5.1,-2.7,-3.7,-10.2,-7.4,34001.51,30132.39,0,0,0,0,15.3,30.6,324,9.77,1.22,0.163934426229508,-2.21311475409836,-3.0327868852459,8.00819672131147,-36.149,1.954,11.9194,2.38388
"2013-10-26",2195,5711,12.7,0.8,7.2,7.9,-2.4,3.2,38726.09,35258.87,0,0,0,0,18.2,44.6,222,15.02,2.52,5.03968253968254,2.85714285714286,3.13492063492063,5.96031746031746,118.658,190.754,37.8504,480.70008
"2013-11-26",51,1822,10.6,-0.2,2.5,9.1,-5.7,-1.2,35092.64,0,20.2,20.1,0.14,15,19.7,63.7,128,1.24,0.54,19.6296296296296,4.62962962962963,16.8518518518519,2.2962962962963,11.284,13.144,0.6696,7.09776
"2013-12-26",425,2021,5.9,-4.1,-0.6,1.7,-8.1,-4.6,34018.53,27404.66,0,0,0,0,10.2,27.4,219,8.6,1.01,5.84158415841584,-0.594059405940594,1.68316831683168,8.51485148514852,14.62,50.74,8.686,51.2474
"2013-10-27",2380,5537,15.3,4.7,10.2,11.7,1.5,7,38585.77,35179,0,0,0,0,13.6,33.1,282,14.22,2.47,6.19433198380567,4.12955465587044,4.73684210526316,5.75708502024291,166.374,217.566,35.1234,537.38802
"2013-11-27",44,2196,12,-0.9,3.8,11,-7.6,-0.7,35010.71,421.78,22.7,22.6,0.07,19,24.1,63.7,309,1.63,0.54,22.2222222222222,7.03703703703704,20.3703703703704,3.01851851851852,17.93,19.56,0.8802,10.5624
"2013-12-27",800,2784,8.1,-3.1,1.2,3.9,-7.6,-2.9,34039.13,30211.71,0,0,0,0,12.7,28.8,243,9.76,1.24,6.53225806451613,0.967741935483871,3.14516129032258,7.87096774193548,38.064,79.056,12.1024,98.02944
"2013-10-28",1177,7338,17.7,4.5,10.3,16.7,1.8,8.5,38446.43,35100.27,0,0,0,0,7.6,16.9,53,13.76,2.06,8.59223300970874,5,8.10679611650485,6.67961165048544,229.792,243.552,28.3456,501.71712
"2013-11-28",388,1186,3.1,-2.2,-0.3,-1.4,-8.4,-5.3,34931.09,31149.82,0,0,0,0,22.7,46.4,294,10.68,1.5,2.06666666666667,-0.2,-0.933333333333333,7.12,-14.952,33.108,16.02,49.662
"2013-12-28",1936,2485,11.5,-2.2,3.3,8.1,-6.2,-0.5,34063.29,30149.47,0,0,0,0,12,25.2,223,9.62,1.34,8.58208955223881,2.46268656716418,6.04477611940298,7.17910447761194,77.922,110.63,12.8908,148.2442
"2013-10-29",963,7986,17,5,10.5,15.4,2.2,8.6,38308.19,35022.8,0,0,0,0,9.8,20.5,64,14.04,2.09,8.13397129186603,5.02392344497608,7.36842105263158,6.7177033492823,216.216,238.68,29.3436,498.8412
"2013-11-29",722,2196,5.2,-3.3,0.3,0.5,-7.4,-3.9,34853.89,31077.3,0,0,0,0,13.1,32,345,10.69,1.23,4.22764227642276,0.24390243902439,0.40650406504065,8.69105691056911,5.345,55.588,13.1487,68.37324
"2013-12-29",287,1154,7.2,3.3,5.3,5,-0.3,2.1,34090.96,72.32,26.6,26.6,0,12,17.5,60.1,250,0.67,0.3,24,17.6666666666667,16.6666666666667,2.23333333333333,3.35,4.824,0.201,1.4472
"2013-10-30",806,7249,19.5,8.5,13.2,19.6,6.6,12.4,38171.21,32856.17,2.2,2.2,0,4,12.1,27.7,163,9.34,1.53,12.7450980392157,8.62745098039216,12.8104575163399,6.10457516339869,183.064,182.13,14.2902,278.6589
"2013-11-30",784,2219,4.2,-4.2,-0.6,0.6,-8.3,-4.5,34779.2,25855.88,0,0,0,0,8.7,21.2,81,8.96,0.96,4.375,-0.625,0.625,9.33333333333333,5.376,37.632,8.6016,36.12672
"2013-12-30",674,3682,6.1,-0.6,3.2,1.7,-4.3,-0.6,34122.13,11331.34,0,0,0,0,17.2,37.4,310,5.43,0.89,6.85393258426966,3.59550561797753,1.91011235955056,6.10112359550562,9.231,33.123,4.8327,29.47947
"2013-10-31",723,7612,22.3,11.5,16.6,21.7,10.8,15.9,38035.61,22965.65,0,0,0,0,19.6,44.3,176,9.02,1.98,11.2626262626263,8.38383838383838,10.959595959596,4.55555555555556,195.734,201.146,17.8596,398.26908
"2013-12-31",531,3595,6.4,-2.5,1.1,0.3,-6.5,-3.4,34156.75,28415.37,0,0,0,0,23.5,50.4,274,9,1.3,4.92307692307692,0.846153846153846,0.230769230769231,6.92307692307692,2.7,57.6,11.7,74.88
